business_line,event_type,causal_factor,province_occurred,year_month,event_count,total_loss_cny,avg_loss_cny,median_loss_cny,max_loss_cny,high_loss_count,avg_banks_involved,month_start,event_count_lag_1,total_loss_lag_1,high_loss_count_lag_1,event_count_lag_2,total_loss_lag_2,high_loss_count_lag_2,event_count_lag_3,total_loss_lag_3,high_loss_count_lag_3,event_count_lag_6,total_loss_lag_6,high_loss_count_lag_6,event_count_lag_12,total_loss_lag_12,high_loss_count_lag_12,event_count_roll_3,total_loss_roll_3,high_loss_roll_3,event_count_roll_6,total_loss_roll_6,high_loss_roll_6,event_count_roll_12,total_loss_roll_12,high_loss_roll_12,loss_per_event,log_total_loss,future_window_end,future_high_loss,future_any_event,business_line_freq,event_type_freq,causal_factor_freq,province_occurred_freq,month_num,quarter_num,year_num,horizon_days
Commercial banking,External fraud,External event,"Beijing,Hebei,Shanghai",2016-06,1,1900000000.0,1900000000.0,1900000000.0,1900000000.0,1,4.0,2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900000000.0,21.365119723645122,2016-11-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0004478280340349306,6,2,2016,180
Commercial banking,External fraud,External event,"Beijing,Henan",2013-07,1,26000000.0,26000000.0,26000000.0,26000000.0,1,1.0,2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000000.0,17.073607134447293,2013-12-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.005373936408419167,7,3,2013,180
Commercial banking,External fraud,External event,"Beijing,Henan,Hunan,Sichuan",2015-01,1,350000000.0,350000000.0,350000000.0,350000000.0,1,2.0,2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350000000.0,19.673443715304877,2015-06-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0004478280340349306,1,1,2015,180
Commercial banking,External fraud,External event,"Beijing,Jiangsu",2013-12,1,4701000000.0,4701000000.0,4701000000.0,4701000000.0,1,11.0,2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4701000000.0,22.271041089201127,2014-05-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.003134796238244514,12,4,2013,180
Commercial banking,External fraud,External event,"Beijing,Jiangxi",2015-10,1,137000000.0,137000000.0,137000000.0,137000000.0,1,1.0,2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137000000.0,18.73549149109167,2016-03-29,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0026869682042095834,10,4,2015,180
Commercial banking,External fraud,External event,"Beijing,Jilin",2015-03,1,600000000.0,600000000.0,600000000.0,600000000.0,1,1.0,2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000000.0,20.21244021484709,2015-08-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.006269592476489028,3,1,2015,180
Commercial banking,External fraud,External event,"Beijing,Shandong",2012-03,1,391000000.0,391000000.0,391000000.0,391000000.0,1,3.0,2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391000000.0,19.784218120507184,2012-08-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0035826242722794446,3,1,2012,180
Commercial banking,External fraud,External event,"Beijing,Shandong,Gansu",2013-12,1,23961000.0,23961000.0,23961000.0,23961000.0,1,0.0,2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23961000.0,16.99193810830212,2014-05-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0004478280340349306,12,4,2013,180
Commercial banking,External fraud,External event,"Beijing,Shandong,Hainan",2011-04,1,8000000.0,8000000.0,8000000.0,8000000.0,0,1.0,2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,15.894952224644102,2011-09-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0008956560680698612,4,2,2011,180
Commercial banking,External fraud,External event,"Beijing,Shanghai,Guangxi",2011-12,1,265000000.0,265000000.0,265000000.0,265000000.0,1,1.0,2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265000000.0,19.39524038772408,2012-05-29,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0008956560680698612,12,4,2011,180
Commercial banking,External fraud,External event,"Beijing,Tianjin,Hebei,Shanghai,Anhui,Chongqing,Sichuan,Guizhou",2017-03,1,150000000.0,150000000.0,150000000.0,150000000.0,1,3.0,2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000000.0,18.826145858727198,2017-08-28,1,1,0.18405732198835648,0.303179579041648,0.322884012539185,0.0017913121361397223,3,1,2017,180
Commercial banking,External fraud,External event,"Beijing,Tianjin,Hebei,Shanghai,Anhui,Chongqing,Sichuan,Guizhou",2017-06,1,150000000.0,150000000.0,150000000.0,150000000.0,1,3.0,2017-06-01,1.0,150000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150000000.0,1.0,1.0,150000000.0,1.0,1.0,150000000.0,1.0,150000000.0,18.826145858727198,2017-11-28,1,1,0.18405732198835648,0.303179579041648,0.322884012539185,0.0017913121361397223,6,2,2017,180
Commercial banking,External fraud,External event,"Beijing,Tianjin,Hebei,Shanghai,Anhui,Chongqing,Sichuan,Guizhou",2017-07,1,2800000000.0,2800000000.0,2800000000.0,2800000000.0,1,3.0,2017-07-01,1.0,150000000.0,1.0,1.0,150000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,300000000.0,2.0,2.0,300000000.0,2.0,2.0,300000000.0,2.0,2800000000.0,21.752885254484713,2017-12-28,1,1,0.18405732198835648,0.303179579041648,0.322884012539185,0.0017913121361397223,7,3,2017,180
Commercial banking,External fraud,External event,"Beijing,Tianjin,Hebei,Shanghai,Anhui,Chongqing,Sichuan,Guizhou",2017-11,1,300000000.0,300000000.0,300000000.0,300000000.0,1,3.0,2017-11-01,1.0,2800000000.0,1.0,1.0,150000000.0,1.0,1.0,150000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3100000000.0,3.0,3.0,3100000000.0,3.0,3.0,3100000000.0,3.0,300000000.0,19.519293035953808,2018-04-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0017913121361397223,11,4,2017,180
Commercial banking,External fraud,External event,"Beijing,Tianjin,Jiangsu,Shandong,Henan",2014-05,1,210000000.0,210000000.0,210000000.0,210000000.0,1,4.0,2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210000000.0,19.162618093443648,2014-10-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0004478280340349306,5,2,2014,180
Commercial banking,External fraud,External event,"Beijing,Tianjin,Shandong",2015-04,1,295960000.0,295960000.0,295960000.0,295960000.0,1,12.0,2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295960000.0,19.50573487140046,2015-09-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0004478280340349306,4,2,2015,180
Commercial banking,External fraud,External event,"Beijing,Tianjin,Shanghai",2011-08,1,75000000.0,75000000.0,75000000.0,75000000.0,1,7.0,2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000000.0,18.132998684833918,2012-01-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0004478280340349306,8,3,2011,180
Commercial banking,External fraud,External event,"Chongqing,Guizhou",2005-06,1,15000000.0,15000000.0,15000000.0,15000000.0,1,0.0,2005-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,16.52356082573315,2005-11-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0004478280340349306,6,2,2005,180
Commercial banking,External fraud,External event,Fujian,1999-09,1,116600000.0,116600000.0,116600000.0,116600000.0,1,4.0,1999-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116600000.0,18.574259840456996,2000-02-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.02373488580385132,9,3,1999,180
Commercial banking,External fraud,External event,Fujian,2002-09,1,4570000.0,4570000.0,4570000.0,4570000.0,0,1.0,2002-09-01,1.0,116600000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116600000.0,1.0,1.0,116600000.0,1.0,1.0,116600000.0,1.0,4570000.0,15.335023981688744,2003-02-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.02373488580385132,9,3,2002,180
Commercial banking,External fraud,External event,Fujian,2013-09,3,39500000.0,13166666.666666666,10000000.0,19500000.0,3,1.3333333333333333,2013-09-01,1.0,4570000.0,0.0,1.0,116600000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,121170000.0,1.0,2.0,121170000.0,1.0,2.0,121170000.0,1.0,13166666.666666666,17.491811255187805,2014-02-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.02373488580385132,9,3,2013,180
Commercial banking,External fraud,External event,"Fujian,Hongkong",2008-11,1,1670000.0,1670000.0,1670000.0,1670000.0,0,0.0,2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670000.0,14.328334783195153,2009-04-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0004478280340349306,11,4,2008,180
Commercial banking,External fraud,External event,Guangdong,2014-08,1,105310000.0,105310000.0,105310000.0,105310000.0,1,1.0,2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105310000.0,18.472418948852553,2015-01-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.04478280340349306,8,3,2014,180
Commercial banking,External fraud,External event,"Guangdong,Guangxi",2010-12,1,42000000000.0,42000000000.0,42000000000.0,42000000000.0,1,1.0,2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000000000.0,24.46093545525359,2011-05-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0017913121361397223,12,4,2010,180
Commercial banking,External fraud,External event,Guangxi,2010-12,2,52900000000.0,26450000000.0,26450000000.0,42000000000.0,2,0.0,2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26450000000.0,24.691669175829567,2011-05-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.014330497089117778,12,4,2010,180
Commercial banking,External fraud,External event,Guizhou,2000-05,1,3500000.0,3500000.0,3500000.0,3500000.0,0,1.0,2000-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,15.068273812173887,2000-10-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.010747872816838333,5,2,2000,180
Commercial banking,External fraud,External event,Guizhou,2007-03,1,165000000.0,165000000.0,165000000.0,165000000.0,1,1.0,2007-03-01,1.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3500000.0,0.0,1.0,3500000.0,0.0,1.0,3500000.0,0.0,165000000.0,18.92145603792546,2007-08-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.010747872816838333,3,1,2007,180
Commercial banking,External fraud,External event,Guizhou,2016-05,1,33000000.0,33000000.0,33000000.0,33000000.0,1,0.0,2016-05-01,1.0,165000000.0,1.0,1.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,168500000.0,1.0,2.0,168500000.0,1.0,2.0,168500000.0,1.0,33000000.0,17.312018149733785,2016-10-28,1,1,0.18405732198835648,0.303179579041648,0.322884012539185,0.010747872816838333,5,2,2016,180
Commercial banking,External fraud,External event,Guizhou,2016-07,1,370000000.0,370000000.0,370000000.0,370000000.0,1,1.0,2016-07-01,1.0,33000000.0,1.0,1.0,165000000.0,1.0,1.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,201500000.0,2.0,3.0,201500000.0,2.0,3.0,201500000.0,2.0,370000000.0,19.729013566305248,2016-12-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.010747872816838333,7,3,2016,180
Commercial banking,External fraud,External event,Hainan,2008-12,1,814000.0,814000.0,814000.0,814000.0,0,0.0,2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814000.0,13.609716873485151,2009-05-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.010300044782803403,12,4,2008,180
Commercial banking,External fraud,External event,"Hebei,Jiangxi,Hunan",2013-07,1,38000000.0,38000000.0,38000000.0,38000000.0,1,0.0,2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000000.0,17.453096744006448,2013-12-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0013434841021047917,7,3,2013,180
Commercial banking,External fraud,External event,"Hebei,Jiangxi,Hunan",2015-09,1,4500000.0,4500000.0,4500000.0,4500000.0,0,0.0,2015-09-01,1.0,38000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38000000.0,1.0,1.0,38000000.0,1.0,1.0,38000000.0,1.0,4500000.0,15.319588176962746,2016-02-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0013434841021047917,9,3,2015,180
Commercial banking,External fraud,External event,"Hebei,Jiangxi,Hunan",2016-12,1,10000000.0,10000000.0,10000000.0,10000000.0,1,0.0,2016-12-01,1.0,4500000.0,0.0,1.0,38000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42500000.0,1.0,2.0,42500000.0,1.0,2.0,42500000.0,1.0,10000000.0,16.118095750958314,2017-05-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0013434841021047917,12,4,2016,180
Commercial banking,External fraud,External event,"Hebei,Shanxi,Jilin,Sichuan",2014-06,1,1142800000.0,1142800000.0,1142800000.0,1142800000.0,1,4.0,2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142800000.0,20.856747229195935,2014-11-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0004478280340349306,6,2,2014,180
Commercial banking,External fraud,External event,Heilongjiang,2016-12,1,40900000.0,40900000.0,40900000.0,40900000.0,1,1.0,2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40900000.0,17.52664064546291,2017-05-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.02283922973578146,12,4,2016,180
Commercial banking,External fraud,External event,Henan,2000-01,1,200000000.0,200000000.0,200000000.0,200000000.0,1,4.0,2000-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0,19.11382792951231,2000-06-29,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.04970891177787729,1,1,2000,180
Commercial banking,External fraud,External event,Henan,2007-04,1,100000000.0,100000000.0,100000000.0,100000000.0,1,1.0,2007-04-01,1.0,200000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200000000.0,1.0,1.0,200000000.0,1.0,1.0,200000000.0,1.0,100000000.0,18.420680753952364,2007-09-28,1,1,0.18405732198835648,0.303179579041648,0.322884012539185,0.04970891177787729,4,2,2007,180
Commercial banking,External fraud,External event,Henan,2007-08,1,110000000.0,110000000.0,110000000.0,110000000.0,1,1.0,2007-08-01,1.0,100000000.0,1.0,1.0,200000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,300000000.0,2.0,2.0,300000000.0,2.0,2.0,300000000.0,2.0,110000000.0,18.5159909328476,2008-01-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.04970891177787729,8,3,2007,180
Commercial banking,External fraud,External event,Hongkong,2002-06,1,89000000.0,89000000.0,89000000.0,89000000.0,1,1.0,2002-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89000000.0,18.30414693893237,2002-11-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.003134796238244514,6,2,2002,180
Commercial banking,External fraud,External event,Hubei,1995-08,1,623339500.0,623339500.0,623339500.0,623339500.0,1,1.0,1995-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623339500.0,20.250601873748252,1996-01-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.03134796238244514,8,3,1995,180
Commercial banking,External fraud,External event,Hubei,2001-03,1,30000000.0,30000000.0,30000000.0,30000000.0,1,1.0,2001-03-01,1.0,623339500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,623339500.0,1.0,1.0,623339500.0,1.0,1.0,623339500.0,1.0,30000000.0,17.216707972959764,2001-08-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.03134796238244514,3,1,2001,180
Commercial banking,External fraud,External event,Hubei,2003-10,1,300000000.0,300000000.0,300000000.0,300000000.0,1,1.0,2003-10-01,1.0,30000000.0,1.0,1.0,623339500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,653339500.0,2.0,2.0,653339500.0,2.0,2.0,653339500.0,2.0,300000000.0,19.519293035953808,2004-03-29,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.03134796238244514,10,4,2003,180
Commercial banking,External fraud,External event,Hubei,2006-06,1,830000.0,830000.0,830000.0,830000.0,0,0.0,2006-06-01,1.0,300000000.0,1.0,1.0,30000000.0,1.0,1.0,623339500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,953339500.0,3.0,3.0,953339500.0,3.0,3.0,953339500.0,3.0,830000.0,13.629182184591333,2006-11-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.03134796238244514,6,2,2006,180
Commercial banking,External fraud,External event,Hubei,2012-01,1,134000000.0,134000000.0,134000000.0,134000000.0,1,3.0,2012-01-01,1.0,830000.0,0.0,1.0,300000000.0,1.0,1.0,30000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,330830000.0,2.0,4.0,954169500.0,3.0,4.0,954169500.0,3.0,134000000.0,18.71335036537787,2012-06-29,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.03134796238244514,1,1,2012,180
Commercial banking,External fraud,External event,Hubei,2012-09,1,45000000.0,45000000.0,45000000.0,45000000.0,1,1.0,2012-09-01,1.0,134000000.0,1.0,1.0,830000.0,0.0,1.0,300000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,434830000.0,2.0,5.0,1088169500.0,4.0,5.0,1088169500.0,4.0,45000000.0,17.622173069956816,2013-02-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.03134796238244514,9,3,2012,180
Commercial banking,External fraud,External event,Hubei,2014-11,1,8000000.0,8000000.0,8000000.0,8000000.0,0,1.0,2014-11-01,1.0,45000000.0,1.0,1.0,134000000.0,1.0,1.0,830000.0,0.0,1.0,623339500.0,1.0,0.0,0.0,0.0,3.0,179830000.0,2.0,6.0,1133169500.0,5.0,6.0,1133169500.0,5.0,8000000.0,15.894952224644102,2015-04-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.03134796238244514,11,4,2014,180
Commercial banking,External fraud,External event,"Hubei,Guangdong",2013-10,1,134000000.0,134000000.0,134000000.0,134000000.0,1,4.0,2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134000000.0,18.71335036537787,2014-03-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0017913121361397223,10,4,2013,180
Commercial banking,External fraud,External event,"Hubei,Guizhou",2013-11,1,60000000.0,60000000.0,60000000.0,60000000.0,1,1.0,2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000000.0,17.909855136853043,2014-04-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0004478280340349306,11,4,2013,180
Commercial banking,External fraud,External event,Hunan,1999-09,1,120000000.0,120000000.0,120000000.0,120000000.0,1,0.0,1999-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000000.0,18.603002309079653,2000-02-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.027765338110165697,9,3,1999,180
Commercial banking,External fraud,External event,Hunan,2013-11,1,100000000.0,100000000.0,100000000.0,100000000.0,1,1.0,2013-11-01,1.0,120000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120000000.0,1.0,1.0,120000000.0,1.0,1.0,120000000.0,1.0,100000000.0,18.420680753952364,2014-04-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.027765338110165697,11,4,2013,180
Commercial banking,External fraud,External event,Jiangsu,2001-02,1,17000000.0,17000000.0,17000000.0,17000000.0,1,0.0,2001-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,16.648723960844016,2001-07-31,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.032243618450515,2,1,2001,180
Commercial banking,External fraud,External event,Jiangsu,2007-12,1,10000000.0,10000000.0,10000000.0,10000000.0,1,1.0,2007-12-01,1.0,17000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17000000.0,1.0,1.0,17000000.0,1.0,1.0,17000000.0,1.0,10000000.0,16.118095750958314,2008-05-29,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.032243618450515,12,4,2007,180
Commercial banking,External fraud,External event,Jiangsu,2010-01,1,1200000.0,1200000.0,1200000.0,1200000.0,0,0.0,2010-01-01,1.0,10000000.0,1.0,1.0,17000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27000000.0,2.0,2.0,27000000.0,2.0,2.0,27000000.0,2.0,1200000.0,13.997832948091215,2010-06-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.032243618450515,1,1,2010,180
Commercial banking,External fraud,External event,Jiangsu,2012-08,1,890000000.0,890000000.0,890000000.0,890000000.0,1,10.0,2012-08-01,1.0,1200000.0,0.0,1.0,10000000.0,1.0,1.0,17000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28200000.0,2.0,3.0,28200000.0,2.0,3.0,28200000.0,2.0,890000000.0,20.606732021814054,2013-01-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.032243618450515,8,3,2012,180
Commercial banking,External fraud,External event,Jiangsu,2013-08,1,271000000.0,271000000.0,271000000.0,271000000.0,1,2.0,2013-08-01,1.0,890000000.0,1.0,1.0,1200000.0,0.0,1.0,10000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,901200000.0,2.0,4.0,918200000.0,3.0,4.0,918200000.0,3.0,271000000.0,19.417629382534013,2014-01-28,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.032243618450515,8,3,2013,180
Commercial banking,External fraud,External event,"Jiangsu,Zhejiang,Guangdong",2016-02,1,41000000.0,41000000.0,41000000.0,41000000.0,1,4.0,2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41000000.0,17.529082649058825,2016-07-30,0,0,0.18405732198835648,0.303179579041648,0.322884012539185,0.0004478280340349306,2,1,2016,180
